id,upvotes,edited,uncle joke,archived,comments,hash
143,5226,False,False,True,68,0a9f14fd46ef8a5cab2f2d4fb1379437eb94ef84ee951a0f28974689685b8e406ff4d9d470069666a0b0541b300cc4448be66e9232470ffc01c90f1626c136c7
144,5159,False,False,False,39,21fcde97d33e63b4102c0c69726b539403c27ce681ba5d7eda69c59e13970aec7ca54d1c02945fcf39976610438c8d75d00c84bb67d6914b4f36c5fb27efac53
145,5142,False,True,False,84,bfc608eec039b93eab2216854f5da914dd4ae1b5de2381d44b0ad9e5187142a3975d82e6092df948e6e34c2b31252ed31ddd6c11b04a079bc77d55978f3a7ad4
146,5141,False,False,True,50,fe08a04fc017c34453e1b7177cbe014128e3d41c1d92df191609bfb692a4f6bf1ab01341019c10c789563fd2f47525ad617ba66447d8ef197f34947abbf284d0
147,5118,False,False,False,73,94dca2d350d6707ea741267cb4ec94fb14499f3763f1b1518b6fdc270d38f1c2f9081b000103db3292be0fa10db01c242a7978d9e5844b95cd38591ca177d84f
148,5111,False,False,True,93,584c3d6ba1f426dfef50d22d46948dcf05fa2b36fe8dd3097c2dbc581858b989fd21cde6603c7a3bca4d4039c65047abefaa7e58cc6b86cc224b11f89bcc581f
149,5077,1492439386.0,False,True,61,1afdd654f7b0e1f2fe232975c4926fa98ef0dee3e6978471ae6d038e62bb43d83d35d5151537e70454b28d870f491a94dbd1293f531f8a45a511f6bf60356e1a
150,5073,False,False,False,82,4f8dc8613e5ef68160c7c19eab2e12ff9a591e2abe11cefc9b480516329b36f3ee8ba1cee476b20d3f4c4dd8b3fb71c4a4a9c098884852be51278e6067f3a3f9
151,5064,False,False,False,57,059f5aa2294c28a25c8a9e9741435ef112fb9e261dab0ad7922daadb2b82d9a6d2a2e6de610e72abb7d3558cf28ff9c2d1d79200c6c6a7d4cbbffda22c5ebb06
152,5065,False,True,True,88,6c2eaacf85b8967826cf4a120e52dcaa44e38251616c5b9594b409187b7f60878e5ed30cd1137ee2b622b0e22d3450a388312bdd84fab137485063e374b013d8
153,5057,False,False,True,61,771e7f27a98f77c4756c55feb8f82b3762d8a08c6ef18dd15c530fef8bdfd6a4ddcb3c0d9b58ee5d418f3020f6ecd32a7759e226e14c92978d2c4fd3466aa698
154,5046,False,False,False,63,8122c30a3feb80d41c00c81051a8a7243926c88a0f228d006253960fa4c1b8b698d26253a1b554ad75e3b651a69634a2157ab30a099643693d99e4017e3a41b8
155,5037,False,True,True,189,f608c424cdd3a1cbe5ef98c1061a55756874c5e18ecb81113145e7492ea093ab03ed5136a04c99b4cbc4561453e6dcacef31027be865b1b76bbf804edb2c5603
156,5008,False,False,True,138,b32e6b88726a1f54a63f01d540d6fbb62556a47a9364146490bf513647dbedb0e723501afa5b335472f8bde97c8d40a2451162403e9f6b7000a4bea46d975622
157,4972,False,False,True,59,4999d3ac327e6a5682f4d088731627c586e05b67c1065c7211702ffeb2c67b459ea31e79cdfab1f14defa5f5896090cfabde9bcd0f87a93f3aa9a3aecf95f945
158,4950,False,False,True,70,de9615ceb37c844c804cd63ca9b026d75a01c1a740033b368fcb49aa5ca25dc229b1b35afd1d8c49527d082082cba762a87a04cb668440984f194904215f0cae
159,4949,False,False,True,113,0e23e56b078a1f880a36571b33dca41d9d97c63af9a4c97a9b0e5d1e9983ba407173fa3a82ffff9cc1895973aba3726c578579139499e3c87aa4e8cd977336cc
160,4938,False,False,False,48,8c3142b476151b1e6760be67c7bf7e0b486e6c0707de2ebd0236aa3503408c48e8c1aaa90ec4c313184cbee77fec1d2143d8a1912563431742c54eecc082e0f1
161,4944,False,False,True,185,c82475b0fc1fb3c3994d2e80349746cb36204600437b83dbbfe49b3a38a0eaf3e8aef3d324900d84160187cfb0d0dd002d1c36e968f6ee8073ced7cb5964533c
162,4928,False,False,True,205,e840a1c362f5806610afb8aaa69b8895ff111693c50de5829d2fa039e2880ea113f67b1c8973980612e6b4d3f66095d96210b217e5f0ee6b29b49e2a2dba3f92
163,4928,False,False,True,249,d30bdd10e47ba863737d087221b42ad59d6344846b4564e44d4f76b68d4720599deacacaa6533d29c0669d44bcd9f4c5317b7008b284c89384fd4fde2bccbc83
164,4932,False,False,False,48,96c9ec28d1cd6c3bcbb85be470ed0e72c6e1fa2d930b24b6d9906648a254ea282c3f99a9fff2988ec027967752d83908ee93a93a6168592eea96e1aa531fc07a
165,4884,False,False,False,59,b109e9c3bb0fe7f0d11be9602c0bbf75c492a5f2629ec0b276cc393ef9b1cea83fa07226c711e3ca6a0778256669cb67f500674af1565292e0c3c41599a9debe
166,4843,False,False,False,104,526c0a0ec127631e210397f2d173238fcf79a5cad655784cdbedb56d769c388d1e6bc28b3e71749c558ebc18c6a9e90fe01f5246b8fa2424f5165009b0c82d96
167,4843,False,False,False,46,b8ae649a636b9c6a73074cf43ecb41d634a08c774e2ac7db7e33cc34b83128cc9d59de31dbd01ddfe890f8fb65d94e63f6b6a49a03db3e87d34618d23b7991ba
168,4833,False,False,True,82,b6cc304e3a85b3773a0e9cbf19bc4d6792080f426fe1508e6c9ca90859b89538d094ac6c9763322788a90f427e9d068d896e7b3503efcc21c0bccf177961fed6
169,4794,1491930190.0,False,True,159,a400ddd411d3b409a273f7c354bce55d3674f0a936405284f53d80a0631f0987dfe7ca27d7cd1f4fae84b8c0dae2f3c4660fe429570f53e87433f7337050a88e
170,4790,False,False,True,59,154799b1cd1f6bdc9281ff2d7da5e3b7912ab073cd2857c41390a96044b8295fd38f94e4632ea11aed1caf2c5398339b2b5a51e91fec8b1a181412247aedbbc8
171,4795,False,False,False,117,9f24eec57e613952091a8535da6530f2d6093e07b9796646da6dc0fe0140dc1483f52c3c2438161b3c726f8d14f77293fc63e35bee3b352e5b11380107f3b65a
172,4760,False,False,False,93,d8e63ec7321cb939f1136db585314080e709e3dcc64f5caaa4982ab8039f2d69cb5d3d3306fecabb3096a0f8e73c2ea84d3212e5fe9b15de061094b29d2cbb25
173,4750,False,False,False,75,8851645d0c9c204989a52187d88a0ff8b0d14bb161b5312c3bf0b12697595d8531c0d70a7ca7d39bb88e7e2de01b1233f677de3ec08449fae0ef41e4e4c22a39
174,4745,1509049058.0,False,False,101,da89d5b3b6489b8566f4ad644ccbad4f0fd0a4736414a26fb8ca71a0a166684f38607d56954f5ae5bc3b1642bdffa3185e5723458ebfeb33b7e63e815c3bbaa3
175,4726,False,False,True,94,29cf47f949cbd4b997aeb192bf87956f8744d13efeaa46d822f23ae47603e2f32efa30e10c0de71482f7e4d63f6539de6d7ec1dc0765c7e4ee7402c127b2f266
176,4715,False,False,True,140,0b1ffe5507d34b023623a00c9be32c9b47f7d66670674bf8ecbe242b53b6aa7f030fac38489dcc11ae34afbeec9595af1a24610f0d1bdb357e10dedcef81ce0e
177,4703,False,False,True,70,05b2278b66cb42173f1792051772f060d06f2333ca6bfb089817506c093f8bd8331b2acf0ad3ef56b69af3b3a2b7b98c0482d564607ca2137809e72f2d995035
178,4705,False,False,True,115,b241148c238382b72aaaffcf4680bc22bad044237e8669f10c4eea662b4bbebc44651f77c389a7a6f6ea4cb4389b2051a8977752010bff2fa8c597f24a185640
179,4676,False,False,False,97,061db3b537e84ccf3d86e50c065b206c5a5f26385724c8f44d3987497fead953b95213f4f1b82d292fb9d0dcee3b3cb153311672a09d9b8bbf92b4295ac3fe86
180,4673,False,False,True,79,5417b5bd9351e2201902208421b07a0c5dede5f0f76ae030a628e9123fd2b641b5b462124e0beacaafdd5988ba3d2f2389bb6b6cc2fd26304b18c890428d42bf
181,4658,False,False,True,125,329c370a30d9794accdd87d8430409ac8a7c07c3ae167b1191811c0ff62cfee7ff4e1ccb67311c314afcbc8c05e9931f7cf538c3147c80fdbfe2d88d2ada673f
182,4658,False,False,False,41,87d255bd23de5626bc86e6aadd3609a22391c2a71a757db0f0912f34b850b142427ea7d49ebb45849601d2f2ff2eea1af86191ce91e45a992c1ce7322c73bfcf
183,4646,False,False,False,69,19459e0c45eddfff1ee1254f0fb54af5f83f9127483b0138922bdb065a82abf3f1babf1da1cf15d812b2d24a8df14f31cf4c88cb7e49de0d9d2c16bc78044155
184,4642,False,False,True,117,ac5b14b21be9f533e26268e54569d57135bd64671052f555067374d09b5160502d11e7918f341898a3808dfd55ecc8722776dea4751e9f6f1fc1dd6aad85307f
185,4634,False,False,True,152,f256b5dd4af5b16122ef0342a40671201fd8ae57f039f00a76cc4ae51a0a1e7ed284daa9bb924e739c91e7cc5e22f218c5f47f00419d028dca12f349fa8b8d37
186,4635,False,False,True,56,33efa094ef99ee5d47ce7dc9c6ec071f0b0d9db3d6f73d66bd201b3a14e769405a430d3fec78ef32d34730e9af65abcc675156d3cfa95a6201068d6117b44c06
187,4620,False,False,True,72,e451290beb511dea5a14b2b26d90675314aff1805f1b7d798476207a815051536c6f00873484632bc55c7413f0d4b31ea90392106765a35acf6179daace0fe2c
188,4603,False,False,True,60,9db015966b52f3d4d0a12bc4acecf9cc6654c333061178c11fd10f9cbe74536edc8c84e95c369077251edd94af07794b0094e92de1f7340698feeedc0239fb2b
189,4603,False,False,True,102,40f23bbfbdfe7fe0d5288a72c315fd67887087a029a840d33ae924e7c74972cc8ecdf1cad3c190e60f3801448d085c3e2f79a5d0d21370c1c213caedbd581bd0
190,4587,False,False,False,46,90e00d206a9b5a66819791a69767dae30e0806b787c4bcfe015fb26fe5bf0ffaf03474b092cab234809d9f1c9c487b9fefc7082bca7de797a19241b2a14841f5
191,4573,1448133416.0,False,True,201,eb65abbeeb633bd1b3ffc21f7a05f0ad6983b87a2032f7f0adc8f80498d58eafee4ddfbc395de1c6d434e244c4eef2bbf9110eca04513237d0c8c60f77b9b51c
192,4563,False,False,True,52,7067ed557434053d3bc454860b261d99127b27554f21f5ac016cc3a2fd33c558dbd012f861fd02e86b4d09842a4a851c9a426f2ae85e1745f1ed2e9c1c5099bf
193,4559,False,False,False,63,21913771d2f9459d05ca770bbf168a7bfda4fdbfa5df436a237b9c2df0268f3f1fce763cf17012701adcfe736c489e4537c81a59ff7f187460c27da048a04f2b
194,4550,False,False,False,58,64b971b4a9240f2339ff401e3d0360aecb998968420c099009381f814542af1de1dae280eecc670e02ccc99ea286d3ea86e40aaf755431a3fefb0bc2a15455fa
195,4545,False,False,True,82,e80b6d69a5913ae51dab5d7c31af95732da7ae302bd4c9c7f59ecbd061ae0d3d41906306b595949351c4e091242c4a662e726bb90c2681dc91f2ebd57bcbb21c
196,4536,False,False,True,44,baf0f9745257edd065adddbd002b4398e88c23e071ac9a93aff2e8eb47968def97839f9ccd69b67e28a8aab7180a3f8a76c4e86c330a18c9b67a5c3be783211c
197,4531,False,False,True,98,b47e5ae2c5d80b50e6f728e57b834f18e52487df5c3bbb091498c11203c44fb9e28afcb9d98de01d5e3eef13cecd911f9fb975913594b6dc7e23a5e90a3c4b45
198,4519,False,False,False,76,d4ef98a62a19a1afb6f2663f3f6b3b2d2fa62e3c8b062a157c4b9d98a9c829f0facfd17b63dfcec42a4154009264aa7a95fb202b71a9bd637e9adb2305740e57
199,4515,False,False,True,97,fdbafa97c676d92ccea94625c67c0a2aac3c51d9e54617172b59dd1f499fe769574a99520bb723c3b61fc5c012f7731acddbd8e874d60319b93fecee7ce97869
200,4516,False,False,True,96,57b2bd74190819fbbccfcf0c2892aca13ae9aea6295da4f5513cc0b981d119fd0f351855860a3b249a1f002066b5667c31470146f05514abeaba7784075788ed
201,4497,1479153199.0,False,True,62,15b956814a2aeae41fdd7c07695f1715943973e6c80f87e928849a7f05b0aa38255a4e70ba5f68d7b638528c9f3ea2267897f1e7e342cc0d2470a4c097da0ab5
202,4499,False,False,True,42,eeb2ddd9d2ce8280408fa2e8236807830067492a093d5e36356f90a85246a17116742f84c8a58c6c39ba8976ef67faf6cf69a5fcc45af9590880a7c7b75e9005
203,4489,False,False,True,91,0c3cc729d2ad721685129c752da4bc1b12a287524334bd861267ca2d65e74e65a2151267537bc32511d0acdf1ce67fde8509715c63e2686269cffd3e1ebe395f
204,4464,False,False,True,68,4cbb3ba58b914b0a3db36c69ce04874e7231c1aa050c5f157b29d4fd23c1cfccd8abeac3ebfb9e84ecc71bf814b1babd6bdd6e9f45ad7bfb8187ea8904ae7599
205,4451,False,False,True,245,5f8581ae1b8af6e13863c174ff67f6993096cbe1c5cc515fd619963281a1645765447a1c59041a3f6efb7123c992605b5ba4ffca58709ab92dea7dc371372d7f
206,4427,1478726426.0,False,True,42,7f447128d3e6a6e8fa961bb137e75adcc652ef8336e7f324dcb04be1b37cedc9f65ee0532b6e51dce46e625fb0ed97d70229e7d784a1177b340b31eea61b4e0e
207,4416,False,False,True,113,30a877c08e9b093304d52df4ae51a35f3d5aab28d0cf85180a03876dd4735106c7edcb2d526111715e06e58709163cabbbca697e07a82b0c686b3e44b5be44d5
208,4416,False,False,True,76,19417606a8975acd7aeed2b7154fb13b7c760c2a7a615dc68258bef7adca96d16304260b0c82c4ddee768e08f7d2591143de1833ab3c5322b27c68063fe4e01b
209,4419,False,False,True,49,363fcd5520ad9d758b81b09b5e013380438acfa59570a8e047ee78513707415f159c370df2f328732486b7e5f11655b564ac14883134cef74f55a0660162aae0
210,4409,False,False,True,56,da0c64df9df71ae822f76d00ab7a0321ed5a65d3e0bb212c2dfc1b158b19071ff7f92e2cfe00de4d262542cfe39716714e43d0d1fc10cf0a0bdc26393652f0bc
211,4387,False,False,True,64,6fd22de99a99970a7ee76658dff2a4091714f7498dc09ecac7f3f333d8cb9733cf8860bab2ca90bcbb7555d8cd569203e17be54fa8f9a416c1cc204a3c03c1d8
212,4378,False,False,False,74,20bc1c559466f71fddb473980409309dca320382c97f029e87d5ff71598f9404139ef1da6b5af357d3f42526614b1ec75b97e7414318a287823d5fe7dc0d207c
213,4375,False,False,False,74,7eb58b8a79072dba5955d96681d9c13a7e2c4661dffe68cfd7a8df234fe8b418e59cafbba59be4ddb50f34577a00170c25bda554e78646459abd854da7d0632a
214,4342,False,False,True,43,c3d6b213917b9260d3bfc9bac43c2063c446801048a38d7cdc97d4d787cb7e1f7a078b5619afc6c6094738a50916d1cc99edb7f16b6b53c73866d0cc21a26703
215,4330,False,False,True,48,a4cd814799a22f8acac9adc4759c9289f80334f4c3bce521234bd86d921879dbe7e768a223631fb17de8ca10609ddcc148ea5bc4130832240707dbe9d75a0685
216,4329,False,False,True,57,5ddd21fbf4f06d5f850d49bf4ca9a764c2e6330d8fab03a9d994b510fe0b193444e0873a94180337975310ac52f07efd826473bc4b231b85631e97e56e207844
217,4317,False,False,False,65,77885ec85f8210b09204b7ae0326f11b1036c232987b7197c109ca5d99a8efd80db6124ecae96c27242c7bdb35273b94bcb664a11891b33e4b6bd5f483cbf5d2
218,4312,False,False,True,114,e4d610b7252383b53ee4e304d2a8aaef1b813353a80c7be120f8b0a493650740df9f2fb33956374c7ce1fc6d7287919651b09a5a22aee98a64694215306a1b17
219,4308,False,False,False,78,9f633ba3f435efc9354727415ac6bf5170b63d50f1e0d7d599da22b5b8bb0436552fb2ce290c562f438b3b75177c1bf4d4daa21cbdc2522436cc7d0cfffd97b0
220,4290,False,False,True,67,4092059700880e3bdb3e0ab591d6b4f4ec6aa534fc7380e4eddda5e15bbecdf3b82a9caddc8b8f36a72cf908fe6a9005edb1ff96eebeb610a65a9774e0f77f70
221,4259,False,False,True,52,69674c01c638daff89c831d6301ebf71cc2bdc8fb6d873a82adaa1a32c4108065628247163a4dbfb46438ef6718f9b14d38b4f08b776789965fc3597cd5be36a
222,4253,False,False,True,232,b432b75098337974e9b39ce94cbf1dde5e96ea12eca724487d71a5e31bb523b9f6ce0660a1adf902a9faf35e6dbb7d6d54cad5ca00b60da69eca180d055c2dd0
223,4240,False,False,False,58,faea1ffd6c55ec37f25e686e18a1dd5232c73f34b771f45317f8727b2cb009cd23ccf0880bb71b5ebf24b1439849b7cad16b98c3b25250ce270ef495dcf05fcf
224,4230,False,False,True,53,e90faed0af736bc78099eba554ad27d391a0950f32792293520de722666eac7bfb7816ff451150cc9d324a7b359f2cac369ce0314b93d35e09a019abe10692b7
225,4222,False,False,True,23,89b1ec41ddda7fbb9e415c2126a82e69e1279c650b80d205dca9988f28eba4fad43b059d14987d1c89dbf837757280cd744aade9f19c97dc5272dd2b30b78fbe
226,4215,False,False,True,52,2e61e6f91500756da5020f6d9f20327b3a70b1d5bfd83565485b23a107ea45c6b30807a89811708b6dd5c6749d30a1dbab4bab6e1ae3cbd8ed0bf6880b271ad1
227,4219,False,False,True,93,c1ee4f0aedc8f14c946358f2142c4cc3bac216061bbbf8d3b56364065238bda85b60987dbd00bc86ec1f93f79e8bafe74b53d77f46f726c1f7f53bc152460414
228,4200,False,False,False,79,de580d3e31bd5870b715122df51ca68cf85a43205fbf928f6e3fdc3a529581a8bc7e37a64500d0da425d75b710d326f3137780bd8bd4bf1f28ed7921c9717d3d
229,4195,False,False,False,145,36147e24b065890e68fe924c2e2f4578e0e07b341a46f4e752996245f93da30fb6c97061ece7882ed7e207ecdbe692f5bb4f09e3575f48d3907827d9e362ce54
230,4172,False,False,True,62,666473aca4d63030226fd07026cade4ff8a976705e7b0586634998adb80590241ab06f8b4a79fed8274570717b2d1136de15d2668aa96fd3ae663887bee25bde
231,4168,False,False,True,167,3b636f97f69000ea51d9deaa595739693cdb3b937792f4fad9a031e81cb3dcd987ff0a24e79995053329c8d9207cee0b091357f68c35e453da31eedd54a1da90
232,4167,False,True,True,154,3b1eda86e005b45b764925f848971cdcc0c99756fd998bbadef60e7449de8bf19398c25c1e4b6ac1769de1edde4663c635d0dfe951c91bfaad39ad4c6db9e518
233,4139,False,False,True,116,a694168ff58f09f244a11f4b3c0e12336f11257569c2f2382580e296fa809b1c4391b4eae644339f676f9566aab2cf39828349c5dacc9e40cf0aebe8f30df32f
234,4143,False,False,False,67,d71efc0404894f5f2150c9f88864fb198c7f8a5a99c33a52067b561b0af7e6c136a5cd690cf16fc560f3e05bb37983f17e5268b8a9a2752aaac11238774d754b
235,4120,False,False,True,121,b28f677164be141671dbe927edf92ffb2890666512417776df3af22b85f96c5585c208949e00ecb957d65fa0e93820598762796a03d4f4a08d3004b2702a3015
236,4103,False,False,True,200,ecefeb74a29492358453aa6cb157fb713c667119eb3bcbdd614ac381851b9fd8d5e4a0eaef10006236a4ebc98b882ae58e2b857e0eb5f62102bc878c57e49000
237,4097,False,False,True,118,75ec71892d5da13874d7896507607e285ab30e6ddba7ddb910a92a38972c94402105d3bed2ab43126bbfcf962b1f6b54a063452736d873a68ef8cb0d14d5ac33
238,4083,False,False,True,142,5b8eb8cbe9b5c579b5087b1068e1facc4258b27aaa47782b0f065b74f0ec24074b7caeafedba669df52e5d0894382a90e05abbd09f914007558811ff11c4ef0f
239,4043,False,False,True,108,3e85812d879ecd87ebc3597fdbb493bf692ec3a5424e99af7dbf0900ed1a62b2b631b54dd4ce403929d630a0e3bac3ba2a73259f92c395ef4ba993022881e37e
240,4038,False,False,True,79,f37423afccf7d41d79db2807e4f829f6c3a6c2993cb825d8121b75021f9098764a8eee8869ed537a5c055ca9dd4a1439631dc6afb6c1f5d5c0f54b4881b4f439
241,4016,False,False,False,52,535b76ab85f8b57f3bce94595386539d7556aa20e3faa51f64f006b1ec7f1f29e928ea6f53f8f3477005efd0b681c7368b8d5e428e80a6d3ad40cca2109954ab
242,4017,False,False,True,72,d23caec67a2ecddc86a784d78435280fc560b9f4656a2c9dda5ca1e1bada2ba720b00b8bdeae06eb3eec817cce35edbe42050c0b4b57a0106113049b495aba64
243,4022,False,False,True,72,f98abfb402ee636e81736603f991011b0b3a169112e8787385b7cacc23e5174b6b808385686a7da3c295542740fa977e02177e322f9df7900958422a4fad689f
244,4010,False,False,True,107,882df85dd983edede8d2874c74e7251aa84c2f0e2fb87c3225bfec038f22ed84507b3c4a98861994966b6d92656455a7189c7b0a8cda0e1d3158ea4e8fa840b4
245,4003,False,False,True,113,3aa808019e904ef96e324f2b7800579a3d04524d004d8fe67b26d146e88f2dcfe535f5c7adb04ee169e2f6463f840d3f66d80f515c17863d3faccc55834298c4
246,4007,False,False,False,37,601f1f59b994df18f3ffdbac7e8451654220953756876e315ab36e1221f24a8279b8c3a182535b02c776980e12c7202a0dbb58f7bef5a70273a08c837a2d4e18
247,3999,False,False,True,50,71b39ed60fd4bc9b9489f1dae65c71a38c8f059200cb50666fafa5e766cb036f41af12375479edc8376dd9c9241767e3155e552095539d40af2a7cb66d1dd164
248,3994,False,False,False,30,d99b2c472d1a23000a87ecec1a9fc170c7f31c4d8bd8ab7ce97176399e25f95b57331a02da4dd4c818138aca54ce85c6af4d1634abbe1a2724574558c5333f95
249,3988,False,False,True,140,2581965af3dbc22114794a2f4dc5dc5a39a06e031cb54e1a501bbef3c65ebf731ea41f2869de68c26121c9f88453109419bb5ef41758e85a87625f68bc14577f
250,3991,False,False,False,71,376aeff7d2e4af1e0690006f22fb8e80582713f24836bb3921c4076eeb9839d9c5a9a70c66b9be801bf98b768a099bee9de6e7702de287991bc1ef979afb5963
251,3978,False,False,True,95,4023933f2a1f46b38bcc07b887ac24b91c08175e531b0e6979f60f542577a35d4b74ea1b8fa400c0a3c794a829afc01daa9dcd3f25a6e46075636a15bae69ad3
252,3970,False,False,False,28,ac91119756db57c9e22c5ee5a324d4cb59e970f61fd6d66673ef8082d43515af7474a6caa17273aef771fa9f9163bf81b1663df10d315a49f317a6220634d141
253,3961,False,False,False,61,14a509f336fc1edae132f809c9f0797ae4b9e59c8256876a5b10d44d27d8bd4e231bf60ee1d0c967f5ca57b57e9ef7914dd205d24638a1abf4e6a2bf67cc5071
254,3947,False,False,True,95,60b2e13afd5b87a953d7d765db136e70589c434f3642c61b2c6e7bab3f948455ecdd878f492dd7798b851f858a647c9e7f9d7e53ebc7f44fda5f336ccc0d928a
255,3918,False,False,False,64,30612dc921ec0143327a4805208609415bd09a96a731b8fa9e05d6dd0d88ae7d0ff4531c64d183240035f353532e2ca8a7eb4bd2ce7770754a4bd50421cafea0
256,3904,False,False,True,47,885704f46055f60b14279d0afa65e19e2fad750cb7fa9d5b91ad5f8284c38210e474c55fbc7c993db74993def4666a643b0858baceced5c895760aef67769139
257,3900,False,False,True,238,99279d1be9a81380712fd40a7361bd197c062747d713f89aab855b535b9888a9a89c4df0b74867dbc46196c47ed4e649c3d3b85485f04afd4b7d5440283d8877
258,3893,False,False,True,91,650dec4628ffae1053b1df1205e7caecea17ea43f2417698a0c0546758bc85daada16a5c3033746e745cfb8c93636a1b6cd90218a9bcb5f9cb70532a0fcf893d
259,3854,False,False,True,88,dfeaf7a8044ba3b0dc0c21f5fe7b98b08b4ddc0c7afbfa9a96c1852707a3f296af789f2809512cd0cf034877e76f514222140aeea5a32b02b024b4e57723cb0b
260,3851,False,False,True,60,08fec7ef211d50429462868b271f9f1b8a209f6443c34963b5f68e4e8d0df3df6e95bcbb59c1521aca288f79d8c3283a8289cee016d6202bf120b5a507d09f3b
261,3845,False,False,True,153,674b01db78ffdf4086826a10cc688a1c845d3d62bc480dd2b224c90036744096b9be818fe357c743064431d0ab066dddb688734ad83ee0048ce999c477b494a2
262,3851,False,False,True,80,1be50be9fc801694c3639214d530a54477947c3a4420821fb040e9877a5f00ca428b6cb148b065818f85f84f62d365e73e3270500bcd38a988a2a7ca0f92ccfe
263,3845,False,False,False,44,df4d6e52e022fc28321c9ba9a313083c1a472bf9e0f1068e1cc9c5796f6b9ed1232a75891538a053459cd19116256c57f6c7f66eaaded831ab809bc97b499737
264,3822,False,False,True,66,355eca63dc2fc814f83b672a9cbdd115905728a56864f5b42379531bee4814d29243bb3d3e3dcda41d515946cef5d24a22ad8bab829e0eedd043c1aac67bc40f
265,3808,False,False,True,37,886d34b742a9a6707c9d14e5bc66ec0ce89bdfdc9a5c8b46a7915b860122158784f1dca1329d11fc268622029bcf872a548ccb804e4c68dbe0efb0692ada64b5
266,3803,False,False,True,81,5ca2f35e709d7f99814a5ccb35fe662ea3005d2322d0c8e9bfc34398d1152a74c97b60894f5fe5deddf0a009d531e88109122cf7877bc10c70b9b654fc84d4fa
267,3793,False,False,True,125,9c1dec629d35fdb3cecfd79c456ba2a4bd8fa95bec3e498ece24130b8a087ba611335c2de96351d084493910c1e5a6e6cef6029d1b4a017b907ed5a49573e014
268,3784,False,False,True,43,00db7631297dc31f222407e17dfe955c4aa76dac4416659e8918d68434d9707a03bf3094ab6005e36b92e6d464d474fafbb3cc125758e093bee7d7b096fdb834
269,3785,False,False,True,110,67d8a1aafc1ba25299df6e7e10dac1d62ce0e2d0cbea833304a79f7081529a602a9a9de1de9eff8b907558ac25cbc5be71b5536d40006a7fb9d375db32e66b21
270,3780,1473738267.0,False,True,111,4b9af472a0aaf32b45a125f3703b2499186fd747f5fff1be327888b6e2699ec074d36a5a0cdedd71f1a34e3049fe34205a557b1b6a1e285d6b7128645025d576
271,3781,1376411055.0,False,True,47,ea4da97b5da91f405addb415c0b26181f588c8be280022b52f25d19fbab8352305c2515bbb0478238cb213ca192066bfec4c5d261f862717bd0d26bc10854706
272,3769,1433076137.0,False,True,108,7cc11f2133cff6999bd1e04d9de3512dafda675be19f9a23868725adc74b02b46405e33dcd7b9b470c3d3f341667cec2828cb58d9bb7be9cff15c9b833c8e5f0
273,3749,False,False,True,140,2d460193da779aba1dba9218845177ef45c07416bea6bb4ed9eb4fd1284255ae4b9aff2930cdef6f4624740d8c1b2b670194bfc0825676f647ad891022f4de61
274,3755,False,False,False,53,7f66c126607e37e860fdede9a7a96fc1dce7cdbe9cd2d887b7f33bafa51f113f6eb67b8afaf3c3c17c51d2bab8c7cf4395a8ac21795d3c5546a7b811bd23213a
275,3748,False,False,True,72,4046d51269eeec9e7e320c0e2771b82a0bb5de249e42be99cdbfcbce871659fc84862ea005bc276957ee1f52d03dc2b97ce2376c768519e1bd83d094756e3534
276,3756,1471187079.0,False,True,141,7fb7d9e37b995af6ed62881df3736b519e60f35bc2fb261d8c61fad6f4ff0bf6b37227caa1a9858f8e7af23d104b3adb06e5cb355dd0b7c050d88f6923bbedb9
277,3743,False,False,True,55,820f5d8f1f8985037729a011bcb71b3d74a0d263205bf12661259c64fb09063e264574faa045859b1fb4ff07b9bf6be04ffbb907758ed460d180a928ed87f692
278,3734,False,False,True,53,e43b6328918e6a0331f31ba15b4bded4fc7a3983ef5887c0c680bd5013ad2faf832db5791c2f06db1f342e5fe22919c3e3ba6f74722351fb8aff51e5acd6abf6
279,3732,False,False,True,70,188a2ef9ebcf15add99f0a2dd16f8dae2913b408449f8be84ce6cc08296fc0b87142f3c0886b543b20855a3f423c9bea60f6f67fd427b9e563b5cf27b4612f2f
280,3718,False,False,True,52,d653d3bfc0213aca7fda551f580b09d0d5993a2ca631599e514c2d4aa951a29145d9a8675c91bdbeb3d65e6787f2d041b2f7436c2a9329570524cdce4a8d5935
281,3723,False,False,True,68,4b9efb329f76e478dadbca93e2dbb62cbdcf1967ebe7e6187ef8348693aa02147a03dbecf241466eb12ccaa6065f506ae1af1a31ba27f65d5942e2a2a40edccb
282,3710,False,False,True,177,a074f7ba8f85908b04acc81ef33bd8bfe29c83f27badb6cc2c393cd4f22a1c16fcf578f9eb5e0a6fc65db5341f23e79a1c85e8a9c0ee0fe86adf7264d473d64c
283,3713,False,False,True,81,dd8d9ffdc17d5b5090c247ff44f6e7ca420495600c313d99538a562257a0605334e99e2c56a543dcf1d9e9813e9e02b104217acda6b26fafcdfce92802f50d98
284,3704,False,False,True,98,ed3fa65177f6320e004071fbfeb13a6b62b6255badc13790f3cded08be5b43d8c20d96de40d5dd6477aedafbd5dc7bd683be29a522515dfcd295af4ad0bafff4
285,3703,False,False,True,58,07c3eefd5eea5e4326765bdc23c91cf0525403996726614f1b5b010ed7de72cfc5dde4ab783e5edf5f3f314fffa731f5aed51ae63d156e56097ec0585059aadc
